1738798237.772013,0.3183392055579248
1738798237.8182259,0.636688238740978
1738798237.861683,0.9550569299051719
1738798237.90449,0.636688238740978
1738798237.9505181,0.9550569299051719
1738798237.995401,0.636688238740978
1738798238.039198,0.3183392055579248
1738798238.082944,0.636688238740978
1738798238.1296482,0.9550569299051719
1738798238.175612,1.2734551148703932
1738798238.220654,0.9550569299051719
1738798238.264406,0.636688238740978
1738798238.30768,0.3183392055579248
1738798238.352448,0.0
1738798238.396708,0.3183392055579248
1738798238.441822,0.636688238740978
1738798238.486609,0.9550569299051719
1738798238.530837,1.2734551148703932
1738798238.574781,0.9550569299051719
1738798238.6192691,0.636688238740978
1738798238.670145,0.3183392055579248
1738798238.715841,0.0
1738798238.7613199,0.3183392055579248
1738798238.805429,0.636688238740978
1738798238.8493938,0.9550569299051719
1738798238.893134,0.636688238740978
1738798238.937759,0.3183392055579248
1738798238.980406,0.0
1738798239.0246341,-0.3183392055579248
1738798239.0712268,0.0
1738798239.1162639,0.3183392055579248
1738798239.1609201,0.636688238740978
1738798239.2052019,0.9550569299051719
1738798239.248828,0.636688238740978
1738798239.294833,0.3183392055579248
1738798239.3404858,0.0
1738798239.3840058,-0.3183392055579248
1738798239.427827,0.0
1738798239.470586,0.3183392055579248
1738798239.515587,0.636688238740978
1738798239.5612469,0.9550569299051719
1738798239.60758,1.2734551148703932
1738798239.6525729,1.5918926376576172
1738798239.696943,1.2734551148703932
1738798239.74287,0.9550569299051719
1738798239.787348,1.2734551148703932
1738798239.83092,1.5918926376576172
1738798239.873887,1.9103793532324544
1738798239.918209,2.228925130257166
1738798239.9611368,1.9103793532324544
1738798240.0067708,1.5918926376576172
1738798240.051591,1.2734551148703932
1738798240.096855,0.9550569299051719
1738798240.1406982,1.2734551148703932
1738798240.183625,1.5918926376576172
1738798240.2277231,1.9103793532324544
1738798240.272344,1.5918926376576172
1738798240.316385,1.2734551148703932
1738798240.36113,0.9550569299051719
1738798240.404926,0.636688238740978
1738798240.449924,0.9550569299051719
1738798240.493599,1.2734551148703932
1738798240.538964,1.5918926376576172
1738798240.582944,1.9103793532324544
1738798240.6248782,2.228925130257166
1738798240.677044,1.9103793532324544
1738798240.7215302,1.5918926376576172
1738798240.768489,1.2734551148703932
1738798240.811696,0.9550569299051719
1738798240.857496,1.2734551148703932
1738798240.902016,1.5918926376576172
1738798240.945956,1.2734551148703932
1738798240.991223,0.9550569299051719
1738798241.0340302,0.636688238740978
1738798241.0764642,0.3183392055579248
1738798241.118538,0.0
1738798241.162677,0.3183392055579248
1738798241.2065542,0.636688238740978
1738798241.250853,0.9550569299051719
1738798241.2959082,0.636688238740978
1738798241.3413131,0.3183392055579248
1738798241.3852239,0.0
1738798241.429609,-0.3183392055579248
1738798241.475455,-0.636688238740978
1738798241.518986,-0.3183392055579248
1738798241.562361,0.0
1738798241.605222,0.3183392055579248
1738798241.650642,0.636688238740978
1738798241.700442,0.3183392055579248
1738798241.746007,0.0
1738798241.787619,-0.3183392055579248
1738798241.82972,-0.636688238740978
1738798241.8750021,-0.3183392055579248
1738798241.919074,0.0
1738798241.962765,0.3183392055579248
1738798242.008346,0.636688238740978
1738798242.054477,0.3183392055579248
1738798242.0991948,0.0
1738798242.144416,-0.3183392055579248
1738798242.187511,-0.636688238740978
1738798242.230479,-0.3183392055579248
1738798242.276819,0.0
1738798242.320626,0.3183392055579248
1738798242.363879,0.636688238740978
1738798242.407583,0.3183392055579248
1738798242.454023,0.0
1738798242.499111,-0.3183392055579248
1738798242.545716,-0.636688238740978
1738798242.59104,-0.3183392055579248
1738798242.635888,0.0
1738798242.6792052,0.3183392055579248
1738798242.730064,0.636688238740978
1738798242.774594,0.3183392055579248
1738798242.817934,0.0
1738798242.8629062,0.3183392055579248
1738798242.906451,0.636688238740978
1738798242.948276,0.9550569299051719
